Time,T01_TEMP,T01_Wh,T02_TEMP,T02_Wh,T03_TEMP,T03_Wh,T04_TEMP,T04_Wh,T05_TEMP,T05_Wh,T06_TEMP,T06_Wh,T07_TEMP,T07_Wh,T08_TEMP,T08_Wh,T09_TEMP,T09_Wh,Text,GHI
2019-04-10 22:00:00,20.623,0,20.788,0,20.187,4,20.246,12,20.221,8,20.511,0,20.204,4,20.469,4,20.309,4,-1.549989855,0.0
2019-04-10 22:15:00,19.731,0,20.092,4,20.001,0,20.097,4,19.976,8,19.645,4,19.81,4,20.078,0,20.204,0,-1.71498673,0.0
2019-04-10 22:30:00,19.301,4,19.736,0,19.785,4,19.933,0,19.788,8,19.38,0,19.617,0,19.796,4,20.054,4,-1.790095261,0.0
2019-04-10 22:45:00,19.014,0,19.455,0,19.601,0,19.719,4,19.65,8,19.234,4,19.453,0,19.66,0,19.95,0,-1.925833649,0.0
2019-04-10 23:00:00,18.837,0,19.228,0,19.468,4,19.576,4,19.648,8,19.064,0,19.317,4,19.464,4,19.797,4,-2.139341038,0.0
2019-04-10 23:15:00,18.63,0,19.021,4,19.422,0,19.486,4,19.649,8,18.954,4,19.175,0,19.289,0,19.699,0,-2.530395261,0.0
2019-04-10 23:30:00,18.421,0,18.849,0,19.258,0,19.366,4,19.425,8,18.854,0,19.098,4,19.179,4,19.614,4,-2.855869194,0.0
2019-04-10 23:45:00,18.267,0,18.678,0,19.141,4,19.198,4,19.313,8,18.727,4,18.943,0,19.047,0,19.499,0,-3.210152358,0.0
2019-04-11 00:00:00,18.104,0,18.496,4,19.036,0,19.108,4,19.209,8,18.563,4,18.816,4,18.917,0,19.404,4,-3.381527014,0.0
2019-04-11 00:15:00,17.977,0,18.4,0,18.928,4,18.935,4,19.213,8,18.484,0,18.73,0,18.821,4,19.254,0,-3.249496698,0.0
2019-04-11 00:30:00,17.863,4,18.262,0,18.798,0,18.847,0,19.091,8,18.434,4,18.619,4,18.714,0,19.214,4,-3.406038863,0.0
2019-04-11 00:45:00,17.707,0,18.106,0,18.649,4,18.716,4,18.969,8,18.318,0,18.537,0,18.633,4,19.164,0,-3.459870616,0.0
2019-04-11 01:00:00,17.624,0,18.005,4,18.528,0,18.616,4,18.862,8,18.23,4,18.395,4,18.493,0,19.042,4,-3.538325943,0.0
2019-04-11 01:15:00,17.475,0,17.895,0,18.42,4,18.508,4,18.744,8,18.139,0,18.314,0,18.417,4,18.924,0,-3.431955924,0.0
2019-04-11 01:30:00,17.372,0,17.751,0,18.362,0,18.365,4,18.788,12,18.056,4,18.209,0,18.332,0,18.809,4,-3.395699052,0.0
2019-04-11 01:45:00,17.296,28,17.687,4,18.246,4,18.293,4,18.593,8,17.945,0,18.083,4,18.238,4,18.715,0,-3.50921934,0.0
2019-04-11 02:00:00,17.276,124,17.608,0,18.069,0,18.165,4,18.461,8,17.834,4,17.989,0,18.137,0,18.648,4,-3.736994787,0.0
2019-04-11 02:15:00,17.337,192,17.536,0,17.891,4,18.031,4,18.378,8,17.725,0,17.867,4,17.988,4,18.507,0,-3.899120379,0.0
2019-04-11 02:30:00,17.323,324,17.498,0,17.86,0,17.929,4,18.234,8,17.608,4,17.825,0,17.916,0,18.405,4,-4.067666351,0.0
2019-04-11 02:45:00,17.407,424,17.48,4,17.786,4,17.826,4,18.268,8,17.514,0,17.639,4,17.804,4,18.279,0,-4.425006604,0.0
2019-04-11 03:00:00,17.461,488,17.476,28,17.63,0,17.745,4,18.075,8,17.405,4,17.55,0,17.7,0,18.179,4,-4.656633175,0.0
2019-04-11 03:15:00,17.509,520,17.455,76,17.519,0,17.625,4,17.979,8,17.271,0,17.402,4,17.571,4,18.093,0,-4.756576303,0.0
2019-04-11 03:30:00,17.562,508,17.478,96,17.39,4,17.533,4,17.902,12,17.202,4,17.323,20,17.458,28,17.999,4,-4.724654028,0.0
2019-04-11 03:45:00,17.58,500,17.499,108,17.275,0,17.356,92,17.762,8,17.085,20,17.196,192,17.415,96,17.885,0,-4.978411905,0.0
2019-04-11 04:00:00,17.598,492,17.514,136,17.415,4,17.292,108,17.818,8,17.1,84,17.228,228,17.42,164,17.831,4,-4.965912381,0.0
2019-04-11 04:15:00,17.6,488,17.526,144,17.272,0,17.252,124,17.676,8,17.311,108,17.325,236,17.394,156,17.906,0,-4.698218095,0.0
2019-04-11 04:30:00,17.6,492,17.517,160,17.22,4,17.151,240,17.597,8,17.335,168,17.362,244,17.389,172,17.777,4,-4.534407177,0.0
2019-04-11 04:45:00,17.62,496,17.529,168,17.176,0,17.23,300,17.562,8,17.411,176,17.372,232,17.458,168,17.739,0,-4.429282775,0.0
2019-04-11 05:00:00,17.618,504,17.544,184,17.213,4,17.228,276,17.555,8,17.357,196,17.357,236,17.439,168,17.625,4,-4.492035096,0.0
2019-04-11 05:15:00,17.627,500,17.586,208,17.307,0,17.275,220,17.592,8,17.446,196,17.37,232,17.485,148,17.704,4,-4.719324402,0.0
2019-04-11 05:30:00,17.62,2008,17.586,1900,17.129,1388,17.256,1172,17.463,1672,17.368,976,17.387,1192,17.476,1176,17.626,1032,-5.121058654,2.727023368
2019-04-11 05:45:00,18.936,2008,18.693,1900,20.443,892,18.802,792,19.491,1232,20.637,840,20.017,1040,20.081,800,19.776,592,-5.369353398,10.30623506
2019-04-11 06:00:00,19.573,2016,19.45,1904,20.59,752,19.134,676,19.887,1220,21.035,668,20.31,916,20.349,672,19.926,460,-5.07820198,18.09967813
2019-04-11 06:15:00,20.169,2012,19.945,1904,20.55,500,19.401,580,20.179,1216,21.144,540,20.605,780,20.507,576,20.148,336,-4.411302463,23.21944912
2019-04-11 06:30:00,20.542,8,20.501,8,20.689,8,19.56,12,20.138,24,21.063,12,20.62,16,20.448,4,20.119,8,-3.878658911,28.45903251
2019-04-11 06:45:00,19.111,0,19.389,4,18.955,4,18.95,8,19.142,8,19.201,0,19.248,0,19.417,4,19.535,4,-3.543984434,33.17603709
2019-04-11 07:00:00,18.57,0,18.956,0,18.596,0,18.726,4,18.869,8,18.604,4,18.798,4,19.0,4,19.233,0,-3.149063507,39.63124132
2019-04-11 07:15:00,18.223,0,18.678,0,18.625,4,18.716,4,18.753,12,18.52,4,18.591,0,18.773,0,19.039,4,-2.600358962,53.47087686
2019-04-11 07:30:00,17.985,0,18.406,0,18.702,4,18.857,4,18.749,8,18.251,4,18.475,4,18.583,4,18.937,4,-1.7471891,353.1419343
2019-04-11 07:45:00,17.851,84,18.247,4,18.836,0,18.881,4,18.826,8,18.288,0,18.438,4,18.517,0,18.775,0,-0.957185308,409.6660626
2019-04-11 08:00:00,17.867,160,18.133,0,18.926,4,19.01,4,18.737,8,18.216,4,18.324,0,18.427,4,18.789,4,-0.31171934,458.8048304
2019-04-11 08:15:00,17.843,268,18.003,12,18.998,0,18.929,4,18.718,8,18.175,4,18.251,4,18.421,4,18.76,4,0.219494787,499.5010929
2019-04-11 08:30:00,17.881,380,18.019,64,19.116,4,19.008,8,18.73,8,18.089,0,18.209,0,18.325,0,18.736,0,0.810400476,537.5107263
2019-04-11 08:45:00,17.945,440,18.009,180,19.369,4,19.042,4,18.761,8,17.895,4,18.156,4,18.254,4,18.695,4,1.221375962,576.0200601
2019-04-11 09:00:00,18.006,412,18.05,236,19.581,0,19.072,4,18.902,8,17.905,4,18.082,0,18.215,4,18.672,4,1.716299038,619.41264
2019-04-11 09:15:00,18.102,348,18.085,220,19.425,4,19.162,4,18.791,8,17.889,0,17.997,4,18.241,0,18.691,0,2.180978365,657.391362
2019-04-11 09:30:00,18.13,240,18.135,204,19.429,0,19.227,4,18.787,12,17.904,4,18.002,4,18.246,4,18.677,4,2.51366,689.9660498
2019-04-11 09:45:00,18.084,124,18.121,200,19.42,4,19.246,4,18.788,8,17.945,4,17.925,0,18.201,4,18.658,0,3.339289268,720.2933498
2019-04-11 10:00:00,18.004,48,18.086,236,19.436,4,19.256,8,18.794,8,17.93,0,17.97,4,18.25,0,18.69,4,4.045513527,753.1670853
2019-04-11 10:15:00,17.938,24,18.11,232,19.475,0,19.251,4,18.865,8,18.056,4,18.019,0,18.279,4,18.72,4,4.858706731,783.4495743
2019-04-11 10:30:00,17.852,8,18.13,244,19.519,4,19.241,4,18.811,8,18.068,4,18.021,4,18.275,0,18.779,0,5.778183654,808.1366935
2019-04-11 10:45:00,17.8,4,18.1,284,19.495,0,19.271,4,18.816,8,18.104,540,18.067,4,18.357,4,18.749,4,6.156624519,825.2456737
2019-04-11 11:00:00,17.792,0,18.171,276,19.612,4,19.209,4,18.864,8,19.672,520,18.272,0,18.553,4,18.781,4,6.925908696,840.5600155
2019-04-11 11:15:00,17.808,0,18.177,232,19.747,4,19.216,4,18.909,12,19.738,456,18.373,4,18.68,0,19.059,0,7.428241627,854.3298607
2019-04-11 11:30:00,17.78,0,18.156,216,19.915,0,19.233,8,19.061,8,19.815,392,18.513,0,18.944,4,19.121,4,8.215799524,867.4716717
2019-04-11 11:45:00,17.765,4,18.129,220,20.035,4,19.324,4,19.055,8,19.881,324,18.658,4,19.133,4,19.561,4,9.27653619,868.6107875
2019-04-11 12:00:00,17.733,0,18.161,140,20.217,0,19.368,4,19.107,8,19.824,236,18.758,0,19.361,0,19.723,0,10.00697714,856.1961342
2019-04-11 12:15:00,17.708,0,18.089,176,20.334,4,19.497,4,19.31,8,19.711,160,18.865,4,19.613,4,19.711,4,10.61927346,853.0775654
2019-04-11 12:30:00,17.692,8,18.157,136,20.553,4,19.613,4,19.409,8,19.769,32,18.942,4,19.83,4,20.199,4,9.758277143,848.9789132
2019-04-11 12:45:00,17.662,68,18.038,116,20.668,0,19.733,4,19.492,8,19.582,4,19.07,0,20.007,0,20.246,0,8.083211374,839.7421797
2019-04-11 13:00:00,17.742,92,18.033,96,20.767,4,19.79,8,19.6,12,19.675,0,19.114,4,20.167,4,20.76,4,7.57788673,829.9790017
2019-04-11 13:15:00,17.726,196,18.043,68,20.882,0,19.886,4,19.669,8,19.37,4,19.232,0,20.406,0,20.945,4,7.617820379,814.9692353
2019-04-11 13:30:00,17.849,272,18.009,28,21.04,4,19.945,4,19.716,8,19.695,4,19.345,4,20.657,4,21.373,0,7.642840758,798.2605053
2019-04-11 13:45:00,17.874,368,17.997,4,21.244,4,20.036,4,19.861,8,19.64,4,19.431,4,20.971,4,21.379,4,7.78420381,776.773665
2019-04-11 14:00:00,17.958,404,18.007,0,21.292,0,20.131,4,19.915,8,19.869,0,19.557,0,21.156,0,21.65,0,8.084577725,750.7403884
2019-04-11 14:15:00,17.999,392,17.972,0,21.365,4,20.223,4,19.987,8,20.016,4,19.694,4,21.487,4,21.689,4,7.868972038,720.2646978
2019-04-11 14:30:00,18.023,384,18.001,4,21.495,0,20.236,8,20.044,8,19.975,4,19.805,0,21.478,4,21.857,4,7.449617062,682.6550765
2019-04-11 14:45:00,18.075,360,18.021,0,21.562,4,20.324,4,20.201,8,20.184,0,19.896,4,21.579,0,21.965,0,7.107147143,644.4310759
2019-04-11 15:00:00,18.021,340,18.014,0,21.692,4,20.445,4,20.28,12,20.251,4,20.017,4,21.798,4,22.078,4,7.146603318,608.7777543
2019-04-11 15:15:00,18.036,328,18.021,0,21.842,0,20.524,4,20.292,8,20.342,4,20.132,0,21.921,4,22.238,4,7.082483333,566.3759799
2019-04-11 15:30:00,18.014,332,18.004,4,21.872,4,20.558,4,20.342,8,20.363,0,20.188,4,21.974,0,22.25,0,7.192668246,522.8411265
2019-04-11 15:45:00,17.994,328,17.977,0,21.899,0,20.597,4,20.442,8,20.533,4,20.267,0,22.056,4,22.24,4,7.243005687,485.640788
2019-04-11 16:00:00,18.036,2044,17.985,1932,21.846,4,20.633,8,20.507,8,20.536,4,20.349,4,22.167,0,22.386,4,7.446845024,443.1167436
2019-04-11 16:15:00,19.845,2036,19.419,1928,21.938,0,20.667,4,20.556,8,20.42,0,20.427,0,22.26,4,22.449,0,7.354756796,397.3735912
2019-04-11 16:30:00,20.455,1780,19.987,1920,21.936,4,20.697,4,20.556,8,20.525,4,20.434,4,22.132,4,22.577,4,7.19687561,355.9089019
2019-04-11 16:45:00,20.816,1456,20.647,1912,21.779,4,20.691,4,20.627,12,20.624,4,20.499,4,22.088,0,22.469,4,7.081838049,304.4953701
2019-04-11 17:00:00,21.028,976,20.932,1656,21.811,0,20.702,4,20.648,8,20.613,0,20.55,0,22.055,4,22.623,0,6.674728502,252.9054756
2019-04-11 17:15:00,20.901,780,21.117,1412,21.713,4,20.705,4,20.66,8,20.638,4,20.581,4,21.996,4,22.476,4,6.231243961,204.0751949
2019-04-11 17:30:00,20.852,488,21.13,1204,21.541,0,20.683,8,20.589,8,20.676,4,20.587,0,21.884,0,22.467,0,5.741861836,153.3464308
2019-04-11 17:45:00,20.586,504,21.08,1096,21.352,4,20.634,4,20.572,8,20.548,0,20.523,4,21.679,4,22.343,4,5.061290909,65.50860667
2019-04-11 18:00:00,20.527,572,21.09,988,21.083,4,20.478,4,20.473,8,20.427,4,20.442,0,21.429,0,22.076,4,4.228836321,20.79543983
2019-04-11 18:15:00,20.494,596,21.018,896,20.985,0,20.392,4,20.574,12,20.368,4,20.363,4,21.271,4,21.881,0,3.296965238,10.96723689
2019-04-11 18:30:00,20.5,652,20.951,820,20.764,4,20.331,4,20.425,8,20.152,96,20.312,0,21.126,4,21.732,4,2.715080952,0.799169836
2019-04-11 18:45:00,20.523,708,20.969,776,20.645,0,20.19,48,20.357,8,20.378,108,20.267,32,20.946,0,21.655,0,2.292372381,0.0
2019-04-11 19:00:00,20.536,732,20.878,724,20.588,4,20.162,132,20.325,8,20.426,164,20.19,128,20.849,0,21.491,4,1.872569048,0.0
2019-04-11 19:15:00,20.512,820,20.829,688,20.52,0,20.121,108,20.345,8,20.428,168,20.256,144,20.745,4,21.51,0,1.564864593,0.0
2019-04-11 19:30:00,20.662,840,20.876,644,20.559,0,20.133,156,20.409,8,20.473,176,20.23,152,20.653,0,21.411,4,1.403520096,0.0
2019-04-11 19:45:00,20.693,860,20.83,572,20.393,4,20.122,188,20.28,8,20.286,232,20.182,140,20.527,4,21.299,0,1.191799043,0.0
2019-04-11 20:00:00,20.696,868,20.807,556,20.361,0,20.12,208,20.282,8,20.737,216,20.223,188,20.454,0,21.261,4,0.877149038,0.0
2019-04-11 20:15:00,20.731,860,20.82,564,20.346,4,20.095,228,20.238,8,20.697,212,20.282,204,20.385,84,21.162,0,0.135836058,0.0
2019-04-11 20:30:00,20.695,912,20.771,576,20.35,0,20.163,188,20.311,8,20.782,196,20.32,204,20.445,108,21.075,4,-0.286080288,0.0
2019-04-11 20:45:00,20.724,908,20.766,612,20.272,4,20.134,220,20.253,8,20.522,188,20.269,200,20.409,128,21.005,0,-0.718586957,0.0
2019-04-11 21:00:00,20.697,900,20.734,628,20.232,0,20.124,256,20.208,8,20.509,192,20.347,200,20.398,124,21.082,4,-1.153510577,0.0
2019-04-11 21:15:00,20.702,856,20.714,656,20.23,4,20.11,280,20.183,8,20.527,192,20.311,200,20.36,124,21.012,0,-1.474987923,0.0
2019-04-11 21:30:00,20.697,856,20.739,676,20.22,0,20.139,248,20.181,8,20.555,192,20.326,204,20.36,136,20.909,4,-1.758041546,0.0
2019-04-11 21:45:00,20.71,836,20.759,668,20.306,4,20.176,284,20.218,12,20.542,196,20.318,212,20.387,152,20.938,0,-1.832467633,0.0
2019-04-11 22:00:00,20.716,0,20.777,0,20.191,0,20.102,8,20.114,8,20.522,4,20.271,8,20.419,4,20.859,4,-1.849488942,0.0
2019-04-11 22:15:00,19.805,4,20.132,0,20.034,0,19.967,4,19.975,8,19.836,0,19.991,0,20.176,0,20.675,0,-1.965750711,0.0
2019-04-11 22:30:00,19.35,0,19.773,4,19.922,4,19.848,4,19.966,8,19.593,4,19.808,0,19.955,4,20.526,4,-2.092889151,0.0
2019-04-11 22:45:00,19.104,0,19.498,0,19.787,0,19.743,0,19.992,8,19.463,0,19.66,4,19.8,0,20.406,0,-2.05242654,0.0
2019-04-11 23:00:00,18.885,0,19.289,0,19.705,4,19.666,4,19.799,8,19.372,4,19.569,0,19.706,4,20.316,4,-1.9532,0.0
2019-04-11 23:15:00,18.721,0,19.097,0,19.527,0,19.515,4,19.687,8,19.21,4,19.429,4,19.621,0,20.214,0,-2.050159906,0.0
2019-04-11 23:30:00,18.524,0,18.89,4,19.471,4,19.409,4,19.618,8,19.136,0,19.36,0,19.498,4,20.125,4,-2.30318673,0.0
2019-04-11 23:45:00,18.341,0,18.732,0,19.303,0,19.246,4,19.583,8,19.043,4,19.222,4,19.392,0,20.024,0,-2.443658491,0.0
2019-04-12 00:00:00,18.238,0,18.632,0,19.249,4,19.165,4,19.529,8,18.951,0,19.138,0,19.278,4,19.908,4,-2.503863507,0.0
2019-04-12 00:15:00,18.079,4,18.487,4,19.138,0,19.089,4,19.384,8,18.832,4,19.033,4,19.206,0,19.803,0,-2.722612322,0.0
2019-04-12 00:30:00,17.931,0,18.322,0,19.041,4,18.977,4,19.299,8,18.733,0,18.903,0,19.077,4,19.742,4,-3.081310849,0.0
2019-04-12 00:45:00,17.822,0,18.211,0,18.905,0,18.877,4,19.17,8,18.661,4,18.838,0,18.985,0,19.615,0,-3.42165545,0.0
2019-04-12 01:00:00,17.718,0,18.114,0,18.873,4,18.76,4,19.252,8,18.588,0,18.689,4,18.9,4,19.518,4,-3.511184434,0.0
2019-04-12 01:15:00,17.608,0,17.992,4,18.692,0,18.685,0,19.071,12,18.42,4,18.647,0,18.797,0,19.429,0,-3.487800474,0.0
2019-04-12 01:30:00,17.502,0,17.873,0,18.567,0,18.599,4,18.926,8,18.386,0,18.553,4,18.715,4,19.35,4,-3.392684434,0.0
2019-04-12 01:45:00,17.389,0,17.749,0,18.452,4,18.467,4,18.829,8,18.28,4,18.444,0,18.612,0,19.241,0,-3.186677725,0.0
2019-04-12 02:00:00,17.349,0,17.694,4,18.417,0,18.353,4,18.789,8,18.205,0,18.343,4,18.579,4,19.133,4,-2.874285308,0.0
2019-04-12 02:15:00,17.253,72,17.585,0,18.402,4,18.298,4,18.768,8,18.146,4,18.266,0,18.466,0,19.083,0,-2.526413208,0.0
2019-04-12 02:30:00,17.253,160,17.558,0,18.234,0,18.229,4,18.606,8,18.015,0,18.187,4,18.32,4,18.942,4,-2.280151659,0.0
2019-04-12 02:45:00,17.389,240,17.544,0,18.154,4,18.127,4,18.533,8,17.922,4,18.109,0,18.256,0,18.849,0,-2.075533962,0.0
2019-04-12 03:00:00,17.357,336,17.483,4,18.083,0,18.051,4,18.425,8,17.847,0,17.962,0,18.149,4,18.779,4,-1.975594787,0.0
2019-04-12 03:15:00,17.434,400,17.495,0,18.026,4,17.937,4,18.454,8,17.726,4,17.864,4,18.058,0,18.609,0,-1.868430332,0.0
2019-04-12 03:30:00,17.477,452,17.458,28,17.883,0,17.898,4,18.284,12,17.691,0,17.809,0,17.984,4,18.569,4,-1.702191469,0.0
2019-04-12 03:45:00,17.553,420,17.459,56,17.839,4,17.863,4,18.227,8,17.564,4,17.669,4,17.881,0,18.437,0,-1.55451564,0.0
2019-04-12 04:00:00,17.578,412,17.492,64,17.691,0,17.738,4,18.099,8,17.477,0,17.635,0,17.797,4,18.378,4,-1.512814623,0.0
2019-04-12 04:15:00,17.561,412,17.458,144,17.627,4,17.671,4,18.018,8,17.401,4,17.521,4,17.701,0,18.282,0,-1.475779621,0.0
2019-04-12 04:30:00,17.573,412,17.529,136,17.636,0,17.535,4,18.05,8,17.317,0,17.403,0,17.607,4,18.151,4,-1.402130806,0.0
2019-04-12 04:45:00,17.576,408,17.556,148,17.512,0,17.493,4,17.938,8,17.259,4,17.368,4,17.547,0,18.125,0,-1.368023697,0.0
2019-04-12 05:00:00,17.586,408,17.524,172,17.377,4,17.424,4,17.822,8,17.139,4,17.25,140,17.437,48,17.978,4,-1.327836493,0.0
2019-04-12 05:15:00,17.591,404,17.549,188,17.313,0,17.345,48,17.763,8,17.072,60,17.163,196,17.429,112,17.94,0,-1.281467773,0.0
2019-04-12 05:30:00,17.568,2004,17.578,1892,17.352,1356,17.264,1108,17.734,1548,17.19,956,17.316,1188,17.429,1144,17.903,948,-1.246205238,1.158324315
2019-04-12 05:45:00,18.956,2016,18.69,1908,20.358,836,18.732,680,19.75,1172,20.705,740,20.159,976,19.96,772,19.958,448,-1.211701961,11.73621027
2019-04-12 06:00:00,19.649,2020,19.416,1908,20.612,648,19.168,584,20.11,1072,21.005,600,20.375,844,20.368,644,19.962,328,-1.094899015,22.16842834
2019-04-12 06:15:00,20.244,2040,19.919,1932,20.669,404,19.498,496,20.263,1004,21.053,488,20.551,740,20.479,556,20.196,196,-0.854688119,35.16235573
2019-04-12 06:30:00,20.779,0,20.533,4,20.47,8,19.616,16,20.201,20,20.999,8,20.686,12,20.492,0,20.091,4,-0.6191,72.22139896
2019-04-12 06:45:00,19.263,4,19.477,4,19.297,0,19.193,4,19.356,8,19.305,4,19.43,0,19.607,4,19.679,4,-0.341012322,103.730657
2019-04-12 07:00:00,18.725,0,19.052,0,18.961,4,18.993,4,19.133,8,18.897,0,19.015,4,19.261,4,19.473,4,-0.043241232,119.8279508
2019-04-12 07:15:00,18.43,0,18.807,0,18.978,4,18.852,4,19.069,8,18.613,4,18.78,4,19.016,0,19.245,0,0.361200472,119.8379365
2019-04-12 07:30:00,18.201,0,18.573,0,18.8,0,18.807,4,18.911,8,18.418,4,18.593,0,18.829,4,19.112,4,0.719257346,126.598296
2019-04-12 07:45:00,18.008,0,18.372,4,18.751,4,18.749,4,18.776,8,18.282,0,18.461,4,18.724,4,19.039,0,0.83858673,161.2004909
2019-04-12 08:00:00,17.849,40,18.208,0,18.701,0,18.686,8,18.738,12,18.358,4,18.346,0,18.584,0,18.971,4,1.210705189,176.952191
2019-04-12 08:15:00,17.827,132,18.09,0,18.679,4,18.613,4,18.664,8,18.116,4,18.298,4,18.544,4,18.888,4,1.740697156,181.2773646
2019-04-12 08:30:00,17.827,184,18.012,8,18.758,4,18.66,4,18.827,8,18.11,0,18.228,0,18.501,0,18.976,0,2.271369668,215.795048
2019-04-12 08:45:00,17.79,332,17.918,116,18.728,0,18.688,4,18.713,8,17.926,4,18.231,4,18.548,4,18.858,4,2.639164455,296.8839615
2019-04-12 09:00:00,17.895,388,17.95,164,18.708,4,18.74,4,18.705,8,17.839,4,18.169,4,18.4,4,18.821,4,3.324308491,326.9821809
2019-04-12 09:15:00,17.978,404,17.996,168,18.758,0,18.738,4,18.684,8,17.897,0,18.168,0,18.424,0,18.835,0,3.711385782,296.1265652
2019-04-12 09:30:00,18.012,388,18.017,184,18.961,4,18.843,4,18.732,8,17.931,4,18.18,4,18.448,4,18.883,12,4.124558373,426.7178784
2019-04-12 09:45:00,18.046,376,18.068,168,18.981,0,18.909,8,18.769,8,18.023,4,18.151,0,18.444,4,18.914,4,4.806426442,415.0282005
2019-04-12 10:00:00,18.075,380,18.06,164,19.045,4,18.993,4,18.764,12,18.034,0,18.179,4,18.459,0,18.934,0,5.514711962,416.3124862
2019-04-12 10:15:00,18.053,376,18.058,156,18.954,4,18.956,4,18.72,8,18.078,4,18.211,0,18.417,4,18.853,4,6.792388095,353.1624256
2019-04-12 10:30:00,18.043,368,18.065,148,18.976,0,18.968,4,18.749,8,18.151,4,18.195,4,18.4,0,18.892,0,7.16363,346.2787466
2019-04-12 10:45:00,18.045,372,18.033,164,18.841,4,18.831,4,18.812,8,18.011,0,18.163,4,18.313,4,18.852,4,7.000572986,249.8908333
2019-04-12 11:00:00,18.043,348,18.043,184,18.794,0,18.787,4,18.679,8,17.666,4,18.118,0,18.278,4,18.763,4,6.455383333,155.5104869
2019-04-12 11:15:00,18.028,356,18.045,224,18.644,4,18.652,4,18.585,8,17.923,0,17.997,4,18.187,0,18.689,0,6.135438863,80.35277433
2019-04-12 11:30:00,18.009,356,18.021,276,18.514,4,18.539,8,18.497,8,17.812,4,17.948,0,18.167,4,18.614,4,5.850511848,58.22953538
2019-04-12 11:45:00,18.031,312,18.062,296,18.444,0,18.459,4,18.429,8,17.726,4,17.923,4,18.085,4,18.54,4,5.50130283,73.44672448
2019-04-12 12:00:00,17.977,248,18.086,304,18.536,4,18.481,4,18.572,12,17.763,0,17.891,0,18.14,0,18.597,0,5.037219905,128.635724
2019-04-12 12:15:00,17.945,212,18.095,308,18.623,0,18.555,4,18.471,8,17.827,4,17.953,4,18.221,4,18.619,4,5.423719905,280.38175
2019-04-12 12:30:00,17.922,200,18.136,288,19.015,4,18.767,4,18.612,8,17.903,4,18.056,0,18.415,0,18.816,4,6.413821053,523.9965332
2019-04-12 12:45:00,17.89,220,18.165,284,18.801,4,18.607,4,18.575,8,17.743,0,18.038,4,18.252,4,18.71,0,7.686076777,308.8790907
2019-04-12 13:00:00,17.871,236,18.139,256,18.814,0,18.661,4,18.58,8,17.918,4,18.046,0,18.309,4,18.789,4,7.712694787,279.8831821
2019-04-12 13:15:00,17.873,264,18.151,244,19.037,4,18.84,8,18.759,8,18.018,4,18.087,4,18.385,0,18.815,0,7.902019524,376.5753729
2019-04-12 13:30:00,17.895,232,18.112,228,19.063,0,18.852,4,18.714,8,18.1,0,18.117,4,18.43,4,18.899,4,8.303802885,409.0359581
2019-04-12 13:45:00,17.868,236,18.1,244,18.878,4,18.73,4,18.664,8,18.016,4,18.087,0,18.346,4,18.811,4,8.697378673,247.0720124
2019-04-12 14:00:00,17.856,268,18.085,244,18.922,4,18.74,4,18.632,8,18.027,4,18.155,4,18.389,0,18.874,0,8.443,259.308297
2019-04-12 14:15:00,17.868,256,18.087,240,18.856,0,18.706,4,18.642,12,18.043,4,18.104,0,18.284,4,18.813,4,8.721344286,253.4252666
2019-04-12 14:30:00,17.836,256,18.067,256,18.785,4,18.667,4,18.664,8,17.923,0,18.064,4,18.28,0,18.75,4,8.339027962,156.3538971
2019-04-12 14:45:00,17.832,260,18.075,256,18.724,0,18.731,8,18.556,8,17.995,4,18.044,4,18.273,4,18.804,0,7.66550237,168.6378247
2019-04-12 15:00:00,17.827,320,18.095,248,18.739,4,18.668,4,18.628,8,18.182,4,18.024,0,18.241,4,18.728,4,7.561059524,183.8193099
2019-04-12 15:15:00,17.873,340,18.094,256,18.711,4,18.601,4,18.763,8,18.18,0,18.052,4,18.239,0,18.775,4,7.524431754,148.8307941
2019-04-12 15:30:00,17.886,376,18.065,252,18.63,0,18.696,4,18.573,8,17.845,4,18.047,0,18.273,4,18.671,0,7.471169668,159.3080035
2019-04-12 15:45:00,17.927,416,18.097,248,18.716,4,18.745,4,18.561,8,18.005,4,18.032,4,18.33,4,18.817,4,7.732211848,219.2095751
2019-04-12 16:00:00,17.957,2000,18.095,1888,18.659,1220,18.733,964,18.539,1608,17.626,916,18.029,1132,18.302,1116,18.767,920,8.098725592,183.9690447
2019-04-12 16:15:00,19.499,2024,19.18,1912,21.261,804,19.984,532,20.653,1316,21.624,740,20.997,872,20.699,832,20.874,452,8.063869118,170.6254464
2019-04-12 16:30:00,20.223,2008,19.741,1900,21.663,580,20.334,424,20.893,1204,21.676,640,21.194,748,21.256,640,21.015,260,7.917013793,112.9228728
2019-04-12 16:45:00,20.759,2020,20.338,1908,21.471,424,20.519,376,21.221,1036,22.275,552,21.633,652,21.343,516,21.038,148,7.55975396,50.49238476
2019-04-12 17:00:00,21.235,2004,20.851,1900,21.477,244,20.533,360,21.268,1080,21.894,468,21.485,556,21.527,428,20.944,104,7.079928856,26.83933589
2019-04-12 17:15:00,21.654,1904,21.315,1916,21.203,156,20.642,296,21.157,1412,22.264,376,21.563,460,21.531,320,21.044,60,6.513670149,18.28650835
2019-04-12 17:30:00,21.846,1600,21.713,1864,21.138,8,20.744,168,21.029,1560,21.968,300,21.612,288,21.449,228,21.019,24,6.011283333,26.79235673
